"","ensembl_gene_id","entrez.human","entrezgene","gene","cardiomyopathy_score","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj","MSeqDR"
"4692","ENSMUSG00000027365",54822,58800,"Trpm7",NA,1.45497129301733e-05,1.53623122886052e-05,1.37371135717415e-05,0.894208717650589,-0.161316484088483,0.578919569644449,0.951401577617407,NA
"4693","ENSMUSG00000027366",84888,66552,"Sppl2a",NA,2.2302904754426e-05,2.10806290388743e-05,2.35251804699777e-05,1.1159619775385,0.158287873268242,0.577933287060264,0.951401577617407,NA
"4694","ENSMUSG00000027367",56910,99138,"Stard7",NA,3.45100690370685e-05,3.56458843108061e-05,3.33742537633309e-05,0.936272290857809,-0.0949999330893315,0.788396158720803,0.985052951877295,NA
"4695","ENSMUSG00000027371",51011,68126,"Fahd2a",NA,9.32401357281762e-06,9.710133465382e-06,8.93789368025324e-06,0.920470734219885,-0.119556242151982,0.745616425605517,0.977694275332237,"<a href=""https://mseqdr.org/MITO_backend/genes/FAHD2A"">FAHD2A</a>"
"4696","ENSMUSG00000027374",64969,77721,"Mrps5",NA,6.21526141163167e-06,6.07854334840078e-06,6.35197947486256e-06,1.04498382437854,0.0634806105650257,0.80125866346648,0.986275827643482,"<a href=""https://mseqdr.org/MITO_backend/genes/MRPS5"">MRPS5</a>"
"4697","ENSMUSG00000027375",4118,17153,"Mal",NA,8.60604708489091e-06,8.91243473467838e-06,8.29965943510344e-06,0.931244904695837,-0.102767468105907,0.816375181371783,0.987070583313832,NA
"4698","ENSMUSG00000027376",150696,192212,"Prom2",NA,1.04226574316441e-06,3.22136871610954e-07,1.76239461471788e-06,5.47094968019161,2.45179128639644,4.19935309972831e-07,5.79906893149273e-05,NA
"4699","ENSMUSG00000027377",7851,228576,"Mall",NA,1.09478383553252e-06,1.24577427660424e-06,9.43793394460809e-07,0.757595827900239,-0.400499709017982,0.374703490550999,0.895743372820361,NA
"4700","ENSMUSG00000027378",4867,53885,"Nphp1",NA,3.62065962171357e-06,3.92616035549968e-06,3.31515888792746e-06,0.844376843468367,-0.244041080711343,0.499601040801095,0.937523896269993,NA
"4701","ENSMUSG00000027381",10018,12125,"Bcl2l11",NA,1.67971584037902e-06,1.83393427932152e-06,1.52549740143652e-06,0.831816831517478,-0.265662217187154,0.667565695407282,0.965044713940689,NA
"4702","ENSMUSG00000027384",79133,69487,"Ndufaf5",NA,4.71529665461306e-06,4.30923966305322e-06,5.1213536461729e-06,1.18845876456643,0.249091847590354,0.517524364454102,0.940533254247997,"<a href=""https://mseqdr.org/MITO_backend/genes/NDUFAF5"">NDUFAF5</a>"
"4703","ENSMUSG00000027386",129804,70370,"Fbln7",NA,1.73478345642578e-07,2.39901840835548e-07,1.07054850449609e-07,0.446244389275007,-1.16409406494117,0.155458878908266,0.78391237985634,NA
"4704","ENSMUSG00000027387",84524,57432,"Zc3h8",NA,1.46581043301676e-06,1.4023574309237e-06,1.52926343510982e-06,1.09049476359427,0.124982842372325,0.69136132627008,0.970225989244632,NA
"4705","ENSMUSG00000027394",150465,69737,"Ttl",NA,1.11128008997734e-05,1.16689934798173e-05,1.05566083197295e-05,0.904671712944919,-0.144533732558009,0.667527327722726,0.965044713940689,NA
"4706","ENSMUSG00000027395",84172,20017,"Polr1b",NA,4.24998461408328e-06,4.53350629780904e-06,3.96646293035751e-06,0.874921676468041,-0.192774223118134,0.544530142482833,0.943058798228036,NA
"4707","ENSMUSG00000027397",6574,20515,"Slc20a1",NA,4.70925767171733e-06,5.09092328993268e-06,4.32759205350198e-06,0.850060353896868,-0.234362819311621,0.527069551766637,0.941823870259846,NA
"4708","ENSMUSG00000027404",6628,20638,"Snrpb",NA,6.09422267038761e-05,5.79386081015302e-05,6.39458453062219e-05,1.10368280152959,0.142325601088878,0.602758811157851,0.955614216719515,NA
"4709","ENSMUSG00000027405",10528,67134,"Nop56",NA,4.0293611386188e-05,2.687033435007e-05,5.3716888422306e-05,1.99911499881154,0.999361465300703,0.00627425494081144,0.17102894566778,NA
"4710","ENSMUSG00000027406",3420,170718,"Idh3b",NA,0.000229601353492735,0.000247891806577062,0.000211310900408408,0.852431967503205,-0.230343397480543,0.558534335713249,0.945783233342587,"<a href=""https://mseqdr.org/MITO_backend/genes/IDH3B"">IDH3B</a>"
"4711","ENSMUSG00000027408",56265,56264,"Cpxm1",NA,2.01520565475311e-06,1.93287893678828e-06,2.09753237271795e-06,1.0851855917077,0.117941797821024,0.719376247662296,0.973425370578629,NA
"4712","ENSMUSG00000027411",64601,80743,"Vps16",NA,7.37321071452506e-06,8.29723597534841e-06,6.44918545370172e-06,0.777269137922874,-0.363513860842397,0.317019270711317,0.875511505085568,NA
"4713","ENSMUSG00000027412",64900,64899,"Lpin3",NA,2.59740329462622e-06,2.44905761584059e-06,2.74574897341184e-06,1.12114511134905,0.164973020226073,0.689673512239323,0.970225989244632,NA
"4714","ENSMUSG00000027422",6238,81910,"Rrbp1",NA,1.94206140660601e-05,2.38609464447021e-05,1.4980281687418e-05,0.627815905045298,-0.671586516366639,0.0716350306479511,0.606681302970062,NA
"4715","ENSMUSG00000027423",27131,69178,"Snx5",NA,2.12823013251268e-05,2.06671089047798e-05,2.18974937454739e-05,1.05953347642202,0.083429171008861,0.800480765884428,0.986275827643482,NA
"4716","ENSMUSG00000027424",92667,74528,"Mgme1",NA,6.43185274036078e-06,7.9292341366117e-06,4.93447134410987e-06,0.622313739144858,-0.684285997179917,0.116007209915294,0.732512974113561,"<a href=""https://mseqdr.org/MITO_backend/genes/MGME1"">MGME1</a>"
"4717","ENSMUSG00000027425",57325,228714,"Csrp2bp",NA,8.04440953941304e-06,8.20802904415604e-06,7.88079003467004e-06,0.960131840698227,-0.0586955714891531,0.837149726463216,0.988986254147945,NA
"4718","ENSMUSG00000027427",10621,70408,"Polr3f",NA,5.7799218170257e-06,5.49585378846199e-06,6.0639898455894e-06,1.10337539516065,0.141923714407738,0.685738871851387,0.969309729002338,NA
"4719","ENSMUSG00000027428",10741,26450,"Rbbp9",NA,4.82691587124961e-06,4.57447192299742e-06,5.0793598195018e-06,1.11037074989271,0.151041469119823,0.684475750745311,0.969239847255499,NA
"4720","ENSMUSG00000027429",10483,27054,"Sec23b",NA,2.82536174285507e-06,2.81929367821868e-06,2.83142980749145e-06,1.0043046701259,0.00619699777645456,0.953329193186701,1,NA
"4721","ENSMUSG00000027430",92675,66044,"Dtd1",NA,3.90439251204817e-06,4.11327644220943e-06,3.6955085818869e-06,0.898434285613409,-0.154515110669972,0.693700420492563,0.970594085346473,NA
"4722","ENSMUSG00000027433",22803,24128,"Xrn2",NA,6.96068535219416e-06,6.72016291581063e-06,7.20120778857769e-06,1.07158232304686,0.0997426876152665,0.7190176481745,0.973425370578629,NA
"4723","ENSMUSG00000027435",22918,17064,"Cd93",NA,4.53254374991287e-05,4.69028514003442e-05,4.37480235979133e-05,0.932736972097868,-0.100457790390532,0.75034245508559,0.977694275332237,NA
"4724","ENSMUSG00000027438",63908,17957,"Napb",NA,1.27670270315941e-06,1.1163564374352e-06,1.43704896888362e-06,1.28726714935707,0.364311490277213,0.288132644600383,0.860576545941727,NA
"4725","ENSMUSG00000027439",64412,74533,"Gzf1",NA,1.53948550444537e-05,1.60704863927229e-05,1.47192236961845e-05,0.91591650286638,-0.12671201009264,0.730599574024653,0.974559229494641,NA
"4726","ENSMUSG00000027447",1471,13010,"Cst3",NA,0.000144754654677097,0.000160512369365281,0.000128996939988912,0.803657316249266,-0.315347635196672,0.391559949665022,0.900637106096258,NA
"4727","ENSMUSG00000027452",84532,68738,"Acss1",NA,0.000113867969656341,0.000133222153586327,9.45137857263551e-05,0.709444962283327,-0.495237328460306,0.143837056673701,0.770821468931709,"<a href=""https://mseqdr.org/MITO_backend/genes/ACSS1"">ACSS1</a>"
"4728","ENSMUSG00000027454",9837,69270,"Gins1",NA,5.97570181111022e-07,6.15174031838261e-07,5.79966330383784e-07,0.942767900411418,-0.085025456691346,1,1,NA
"4729","ENSMUSG00000027455",55968,386649,"Nsfl1c",NA,8.74188072893298e-06,9.10427703327174e-06,8.37948442459422e-06,0.920389877633474,-0.119682977870659,0.789738758985114,0.985052951877295,NA
"4730","ENSMUSG00000027456",27111,228765,"Sdcbp2",NA,3.45508964621621e-07,4.85564342793174e-07,2.05453586450068e-07,0.423123298692426,-1.24084996702202,0.102454483987534,0.705422735940511,NA
"4731","ENSMUSG00000027457",9751,241727,"Snph",NA,5.84005760181769e-08,5.33077394126521e-08,6.34934126237017e-08,1.19107306599897,0.252261917585802,0.828185756567944,0.988179255350633,"<a href=""https://mseqdr.org/MITO_backend/genes/SNPH"">SNPH</a>"
"4732","ENSMUSG00000027459",83541,73847,"Fam110a",NA,6.76561805850625e-07,7.60856692581958e-07,5.92266919119293e-07,0.778421120420775,-0.361377240481411,0.65278523895791,0.963500694165483,NA
"4733","ENSMUSG00000027463",113278,69698,"Slc52a3",NA,4.04726397443083e-07,3.53947031418162e-07,4.55505763468005e-07,1.28693200686817,0.36393583293284,0.598437785215376,0.955205699898688,NA
"4734","ENSMUSG00000027465",128637,67231,"Tbc1d20",NA,1.64894699780551e-05,1.75661049469385e-05,1.54128350091718e-05,0.877419043990059,-0.188662075136269,0.622448522197611,0.959845613473533,NA
"4735","ENSMUSG00000027466",10616,24105,"Rbck1",NA,1.5092875436181e-05,1.65983736017546e-05,1.35873772706074e-05,0.818596905733653,-0.288774881430517,0.521021008359316,0.940977470120781,NA
"4736","ENSMUSG00000027469",22974,72119,"Tpx2",NA,4.81540498415235e-07,5.76724334652155e-07,3.86356662178314e-07,0.66991565807838,-0.577948622199686,0.372200348902572,0.895507677060461,NA
"4737","ENSMUSG00000027470",85366,228785,"Mylk2",NA,5.26987215464224e-08,6.33220044161104e-08,4.20754386767344e-08,0.664467890186205,-0.589728610643108,0.954724324203206,1,NA
"4738","ENSMUSG00000027472",81572,68559,"Pdrg1",NA,3.55567190187982e-05,4.03839187172098e-05,3.07295193203865e-05,0.760934557529479,-0.394155711575729,0.26119231581337,0.852486019917246,NA
"4739","ENSMUSG00000027474",140706,228788,"Ccm2l",NA,5.63741001583784e-06,5.17755454243477e-06,6.09726548924092e-06,1.17763423625348,0.235891519234414,0.383422483305727,0.896858151267056,NA
"4740","ENSMUSG00000027475",9371,16569,"Kif3b",NA,6.05197477981489e-06,6.53981260108636e-06,5.56413695854342e-06,0.850809847000682,-0.233091364201797,0.596913077689036,0.955157464193606,NA
"4741","ENSMUSG00000027478",1789,13436,"Dnmt3b",NA,4.8575695036766e-07,5.85914641333717e-07,3.85599259401604e-07,0.658115077178929,-0.603588221018976,0.289131414002119,0.860796585984501,NA
"4742","ENSMUSG00000027479",22919,13589,"Mapre1",NA,1.59102268962668e-05,1.70851850004996e-05,1.47352687920341e-05,0.862458837384745,-0.213472492043123,0.562388546433145,0.946281153803722,NA
"4743","ENSMUSG00000027487",51654,66971,"Cdk5rap1",NA,4.35569154397113e-06,5.50949203182136e-06,3.2018910561209e-06,0.581159032017404,-0.7829950890751,0.131669615585306,0.752588767254083,NA
"4744","ENSMUSG00000027488",6640,20648,"Snta1",NA,3.40215563203197e-05,3.69690296896167e-05,3.10740829510227e-05,0.840543644556359,-0.250605362695083,0.526303059512084,0.941466966288389,NA
"4745","ENSMUSG00000027490",1869,13555,"E2f1",NA,2.45041694708626e-07,2.69354489115703e-07,2.20728900301549e-07,0.819473627583511,-0.287230573831939,0.818112589917883,0.987070583313832,NA
"4746","ENSMUSG00000027495",116151,67017,"Fam210b",NA,1.97500851546675e-06,2.11806147933296e-06,1.83195555160054e-06,0.864920857810735,-0.209359965915562,0.719512789761896,0.973425370578629,NA
"4747","ENSMUSG00000027496",6790,20878,"Aurka",NA,2.11925198850411e-07,1.17026076951949e-07,3.06824320748873e-07,2.62184573507369,1.390582802344,0.0169575907692635,0.309122308443933,NA
"4748","ENSMUSG00000027498",1477,67337,"Cstf1",NA,7.13301314972584e-06,8.09565049325811e-06,6.17037580619357e-06,0.762184065546324,-0.3917886478467,0.29310077452964,0.863087736384001,NA
"4749","ENSMUSG00000027499",5569,18767,"Pkia",NA,8.35310784607189e-05,7.68688194354612e-05,9.01933374859765e-05,1.17334100026998,0.230622355143127,0.439709273391119,0.918343016397966,NA
"4750","ENSMUSG00000027500",11075,20257,"Stmn2",NA,2.27015545011005e-06,2.16792577492922e-06,2.37238512529088e-06,1.09431104732741,0.130022868527886,0.63098569715386,0.960026336838738,NA
"4751","ENSMUSG00000027502",51507,66404,"Rtfdc1",NA,1.07969178418864e-05,1.18436904307489e-05,9.75014525302393e-06,0.823235402008682,-0.280623070376375,0.483748916151425,0.933851596512151,NA
"4752","ENSMUSG00000027506",7163,21985,"Tpd52",NA,4.87414874950684e-06,4.8842648209634e-06,4.86403267805028e-06,0.995857689200987,-0.0059885029484848,1,1,NA
"4753","ENSMUSG00000027508",55824,94212,"Pag1",NA,1.65328893054769e-06,1.48194611203359e-06,1.82463174906179e-06,1.23124028211657,0.300112337768962,0.592828019434084,0.954407378067187,NA
"4754","ENSMUSG00000027509",8480,66679,"Rae1",NA,5.05931113464159e-06,5.11835782492008e-06,5.00026444436311e-06,0.976927486393779,-0.0336766144773077,0.94797395132749,1,NA
"4755","ENSMUSG00000027510",55544,56190,"Rbm38",NA,2.54359224820839e-05,3.23457010226671e-05,1.85261439415007e-05,0.57275444203599,-0.804011352394613,0.0339808075544067,0.447312105199106,NA
"4756","ENSMUSG00000027513",5105,18534,"Pck1",NA,1.44743978065531e-07,2.49183719500575e-07,4.03042366304879e-08,0.161745063888072,-2.62820640995157,0.00947801049989477,0.223004132801257,NA
"4757","ENSMUSG00000027514",81030,58203,"Zbp1",NA,4.98624336042403e-07,4.88981884201503e-07,5.08266787883302e-07,1.03943889191987,0.0558049453867064,0.998437232878486,1,NA
"4758","ENSMUSG00000027519",57403,19334,"Rab22a",NA,1.93074693068129e-05,2.20351521378089e-05,1.6579786475817e-05,0.752424415866349,-0.410381430399219,0.221395611123712,0.827713599482568,NA
"4759","ENSMUSG00000027520",57683,73884,"Zdbf2",NA,1.39506091445316e-07,1.10316943618636e-07,1.68695239271995e-07,1.52918702910382,0.612764868084731,0.497062729430111,0.937134841580334,NA
"4760","ENSMUSG00000027522",8675,228960,"Stx16",NA,3.56494108441046e-06,4.03671360257796e-06,3.09316856624296e-06,0.766259108465752,-0.38409577677201,0.30777051352025,0.87173854042365,NA
"4761","ENSMUSG00000027523",2778,14683,"Gnas",NA,4.27388415312754e-05,4.72094527569884e-05,3.82682303055624e-05,0.810605251082848,-0.302928573725842,0.560173615990017,0.946071421111467,NA
"4762","ENSMUSG00000027524",1908,13616,"Edn3",NA,1.58026837059685e-06,2.86114514371174e-06,2.99391597481951e-07,0.104640478704814,-3.25648704894368,1.52552540074185e-08,2.69043865253725e-06,"<a href=""https://mseqdr.org/MITO_backend/genes/EDN3"">EDN3</a>"
"4763","ENSMUSG00000027531",3612,55980,"Impa1",NA,6.87811329382479e-06,5.19870893182878e-06,8.5575176558208e-06,1.64608516615114,0.719038980720243,0.0340792336692027,0.447517695938564,NA
"4764","ENSMUSG00000027533",2171,16592,"Fabp5",NA,4.07070134389716e-06,4.50085303711393e-06,3.6405496506804e-06,0.808857703342125,-0.30604217312119,0.596641469573412,0.955157464193606,NA
"4765","ENSMUSG00000027534",64089,74718,"Snx16",NA,2.12862836971988e-06,2.12793825656387e-06,2.1293184828759e-06,1.00064862140984,0.000935459544634269,1,1,NA
"4766","ENSMUSG00000027536",92421,66371,"Chmp4c",NA,5.02575577003362e-06,5.49472163411631e-06,4.55678990595092e-06,0.829303140246114,-0.270028539621783,0.552981273446023,0.945516996870087,NA
"4767","ENSMUSG00000027540",5770,19246,"Ptpn1",NA,4.62688547047029e-06,4.53479486395535e-06,4.71897607698522e-06,1.04061511458739,0.0574365672436143,0.872769732188515,0.994911438157696,NA
"4768","ENSMUSG00000027544",4773,18019,"Nfatc2",NA,1.78682829175674e-06,2.31137488220378e-06,1.26228170130969e-06,0.546117252994532,-0.872717359579541,0.0472245601084469,0.512813880465464,NA
"4769","ENSMUSG00000027546",10079,11981,"Atp9a",NA,2.33600505552453e-05,2.77178164440481e-05,1.90022846664425e-05,0.685562107852217,-0.544640723366398,0.113418434661755,0.729565554088968,NA
"4770","ENSMUSG00000027547",57167,99377,"Sall4",NA,1.02887826581767e-06,1.17662005138065e-06,8.8113648025469e-07,0.748870868910284,-0.417211124993484,0.242937742375022,0.841088617049566,NA
"4771","ENSMUSG00000027550",85444,71710,"Lrrcc1",NA,3.18999310637844e-06,3.39443491265135e-06,2.98555130010553e-06,0.879542951016125,-0.185174063858737,0.581676177795303,0.952007124285684,NA
"4772","ENSMUSG00000027551",55734,22722,"Zfp64",NA,1.8219183666232e-06,2.18223704004073e-06,1.46159969320568e-06,0.669771278915874,-0.578259583061974,0.285973635102542,0.860572556908757,NA
"4773","ENSMUSG00000027552",1875,13559,"E2f5",NA,1.0875439925634e-06,1.12639944834029e-06,1.04868853678651e-06,0.93100945524407,-0.103132275154355,1,1,NA
"4774","ENSMUSG00000027555",377677,71934,"Car13",NA,4.40312120727891e-07,4.84668296648902e-07,3.9595594480688e-07,0.816962750698988,-0.291657794493083,0.718753146069633,0.973425370578629,NA
"4775","ENSMUSG00000027559",761,12350,"Car3",NA,6.22223167226752e-07,8.60677124300223e-07,3.83769210153282e-07,0.445892192691083,-1.1652331557524,0.0858798569199608,0.657621401336381,NA
"4776","ENSMUSG00000027562",760,12349,"Car2",NA,1.32303672954339e-06,1.20456874442542e-06,1.44150471466137e-06,1.19669775704579,0.259058825237857,0.567298118303977,0.948418576552316,NA
"4777","ENSMUSG00000027566",5688,26444,"Psma7",NA,2.67255106631666e-05,3.08968126404589e-05,2.25542086858744e-05,0.729984964738401,-0.454061345306666,0.183318540428572,0.806374730564768,NA
"4778","ENSMUSG00000027569",55257,73247,"Mrgbp",NA,3.54976833904663e-06,3.56237907442819e-06,3.53715760366508e-06,0.992920048586588,-0.0102505404281886,1,1,NA
"4779","ENSMUSG00000027573",54994,76425,"Gid8",NA,8.78278658373685e-06,8.88773012332805e-06,8.67784304414565e-06,0.976384625065122,-0.0344785174218635,0.942243228692519,1,NA
"4780","ENSMUSG00000027574",128414,58237,"Nkain4",NA,5.15821300154864e-07,6.00815497344032e-07,4.30827102965696e-07,0.7170705563858,-0.479813014537816,0.503430610333186,0.939395483236508,NA
"4781","ENSMUSG00000027575",55738,228998,"Arfgap1",NA,1.05155342631151e-05,1.18209244371645e-05,9.21014408906575e-06,0.779139071400321,-0.360047231668154,0.305541540378446,0.869109759979215,NA
"4782","ENSMUSG00000027579",6725,20811,"Srms",NA,3.11906505228576e-07,3.37347294902587e-07,2.86465715554564e-07,0.849171521109379,-0.235872106879144,0.823438054684447,0.987262231646747,NA
"4783","ENSMUSG00000027580",85441,229003,"Helz2",NA,1.67236092106648e-05,1.85864900812005e-05,1.4860728340129e-05,0.799544630277455,-0.322749528245081,0.340524980716265,0.881139237709862,NA
"4784","ENSMUSG00000027582",84619,229007,"Zgpat",NA,8.62456594166279e-06,9.46378701243743e-06,7.78534487088815e-06,0.822645824621428,-0.281656656999067,0.512393350474569,0.940230898858689,NA
"4785","ENSMUSG00000027583",140685,72147,"Zbtb46",NA,9.9126413183848e-06,1.09715151074555e-05,8.85376752931414e-06,0.806977654644777,-0.309399369314287,0.377682262998806,0.895743372820361,NA
"4786","ENSMUSG00000027589",55251,245867,"Pcmtd2",NA,1.46801554030964e-05,1.51539766012591e-05,1.42063342049337e-05,0.937465760885058,-0.0931620950617518,0.735698237486285,0.975088214698981,NA
"4787","ENSMUSG00000027593",22913,19383,"Raly",NA,1.88991454119494e-05,2.1748337408419e-05,1.60499534154798e-05,0.737985304994703,-0.438336005732234,0.217085190962031,0.826297772423018,NA
"4788","ENSMUSG00000027597",191,269378,"Ahcy",NA,9.53255213817167e-07,1.17502935691489e-06,7.31481070719448e-07,0.622521528006754,-0.683804365639899,0.264130114312211,0.852879330936514,NA
"4789","ENSMUSG00000027598",83737,16396,"Itch",NA,1.34109000984332e-05,1.53666926929551e-05,1.14551075039114e-05,0.745450418824541,-0.423815695289055,0.17443455513682,0.799056617373081,NA
"4790","ENSMUSG00000027599",55156,74252,"Armc1",NA,1.69374814581754e-05,1.67424279799154e-05,1.71325349364355e-05,1.02330050079881,0.0332298668339542,0.852537036569854,0.99232165563848,"<a href=""https://mseqdr.org/MITO_backend/genes/ARMC1"">ARMC1</a>"
"4791","ENSMUSG00000027601",9650,67472,"Mtfr1",NA,1.26557972481556e-05,1.40183050217603e-05,1.1293289474551e-05,0.80561019731135,-0.311846149976868,0.320981506102693,0.876694625430605,"<a href=""https://mseqdr.org/MITO_backend/genes/MTFR1"">MTFR1</a>"
"4792","ENSMUSG00000027602",84557,66734,"Map1lc3a",NA,5.01643283281535e-05,5.85132982406273e-05,4.18153584156797e-05,0.714630001606134,-0.484731612450579,0.300794708652556,0.867586416516384,NA
"4793","ENSMUSG00000027603",2686,207182,"Ggt7",NA,4.40025228486827e-07,4.23301812426919e-07,4.56748644546735e-07,1.0790141481513,0.109713781724822,0.878555671147903,0.996712541502136,NA
"4794","ENSMUSG00000027605",55902,60525,"Acss2",NA,1.54398147070727e-05,1.49620646877332e-05,1.59175647264123e-05,1.06386150966601,0.0893103573032611,0.756538180872312,0.978892061487571,NA
"4795","ENSMUSG00000027610",2937,14854,"Gss",NA,4.45991009903396e-06,4.64781319381682e-06,4.27200700425109e-06,0.919143439313422,-0.121638072286996,0.751596832714848,0.977694275332237,NA
"4796","ENSMUSG00000027611",10544,19124,"Procr",NA,3.46609166231787e-07,4.75097132625854e-07,2.18121199837719e-07,0.459108642967737,-1.12309250306944,0.190645238957213,0.8107332792887,NA
"4797","ENSMUSG00000027612",10893,17391,"Mmp24",NA,2.93103247319776e-07,4.21138966575041e-07,1.65067528064511e-07,0.391955010496751,-1.35124002691964,0.104636695013182,0.711743467287619,NA
"4798","ENSMUSG00000027613",3692,16418,"Eif6",NA,6.76888527520016e-06,7.78464286107831e-06,5.75312768932202e-06,0.739035533420105,-0.436284362915737,0.230222681134806,0.832903073982895,NA
"4799","ENSMUSG00000027615",84343,12807,"Hps3",NA,3.92811082621045e-06,4.611657652856e-06,3.24456399956489e-06,0.703556994859653,-0.507260794565949,0.188423118820268,0.808773388460884,NA
"4800","ENSMUSG00000027618",NA,18041,"Nfs1",NA,2.93553542759024e-05,3.15589877457064e-05,2.71517208060985e-05,0.860348279383342,-0.21700729643968,0.520749680073182,0.940962080843258,"<a href=""https://mseqdr.org/MITO_backend/genes/NFS1"">NFS1</a>"
"4801","ENSMUSG00000027620",9584,170791,"Rbm39",NA,3.1950075145872e-05,3.62665527254142e-05,2.76335975663299e-05,0.761958209139777,-0.392216221998372,0.203447378996242,0.815470148889185,NA
"4802","ENSMUSG00000027624",2036,13821,"Epb4.1l1",NA,4.88131836437618e-06,4.29138121365424e-06,5.47125551509813e-06,1.27494045453007,0.350429868291785,0.446990295656635,0.918454111037503,NA
"4803","ENSMUSG00000027628",25980,68295,"Aar2",NA,1.33726975266796e-05,1.29930149661026e-05,1.37523800872565e-05,1.05844410424639,0.0819450835582707,0.780310436386219,0.98416153133688,NA
"4804","ENSMUSG00000027630",NA,81004,"Tbl1xr1",NA,1.33212216630433e-05,1.30707774747438e-05,1.35716658513429e-05,1.03832123816407,0.054252856997764,0.851556496046782,0.992156435422195,NA
"4805","ENSMUSG00000027634",57446,29812,"Ndrg3",NA,4.093646598393e-06,4.78969156570071e-06,3.3976016310853e-06,0.709357081657562,-0.495416049577441,0.262971406809535,0.852486019917246,NA
"4806","ENSMUSG00000027635",79980,66934,"Dsn1",NA,4.00410315764936e-07,4.00770133042704e-07,4.00050498487169e-07,0.998204370794621,-0.00259287396729321,0.975731528210332,1,NA
"4807","ENSMUSG00000027637",100527943,67388,"1110008F13Rik",NA,2.53511968868609e-06,3.03517533252189e-06,2.03506404485029e-06,0.670493075982988,-0.576705661037381,0.134915806247061,0.759033686307146,NA
"4808","ENSMUSG00000027639",25939,56045,"Samhd1",NA,6.26945762832946e-06,6.84029617807496e-06,5.69861907858395e-06,0.833095370467963,-0.26344643407999,0.496499858244026,0.937134841580334,"<a href=""https://mseqdr.org/MITO_backend/genes/SAMHD1"">SAMHD1</a>"
"4809","ENSMUSG00000027641",5933,19650,"Rbl1",NA,1.33029013370682e-06,1.28779219109077e-06,1.37278807632287e-06,1.06600124291801,0.0922091202271141,0.79134564832345,0.985052951877295,NA
"4810","ENSMUSG00000027642",6185,20014,"Rpn2",NA,2.70177298076445e-05,3.06027276098904e-05,2.34327320053986e-05,0.765707302437496,-0.385135078742679,0.255577968822975,0.84777211412554,NA
"4811","ENSMUSG00000027646",6714,20779,"Src",NA,5.26547198844262e-07,5.97634583326505e-07,4.55459814362019e-07,0.762104180495841,-0.391939865658132,0.555358409528818,0.945516996870087,NA
"4812","ENSMUSG00000027649",56259,66642,"Ctnnbl1",NA,4.99443887424939e-06,5.47117648741928e-06,4.5177012610795e-06,0.825727569101043,-0.27626222067172,0.480022679350033,0.933391602062406,NA
"4813","ENSMUSG00000027650",9675,75425,"Tti1",NA,1.61883701208553e-05,1.37526376499e-05,1.86241025918106e-05,1.35422040963509,0.437462567575367,0.142674383855169,0.770821468931709,NA
"4814","ENSMUSG00000027651",58490,70470,"Rprd1b",NA,9.60397359272332e-06,1.1225749784583e-05,7.98219740086366e-06,0.711061403829444,-0.491953945485502,0.146812871766686,0.773458735146079,NA
"4815","ENSMUSG00000027652",57148,228850,"Ralgapb",NA,2.50377910584636e-05,2.68896345403005e-05,2.31859475766266e-05,0.862263395282558,-0.213799458725029,0.483239546935387,0.933851596512151,NA
"4816","ENSMUSG00000027654",81610,71878,"Fam83d",NA,1.93830500925567e-07,2.14301657171988e-07,1.73359344679145e-07,0.808950089172738,-0.305877401285581,0.777952549452142,0.983534864217113,NA
"4817","ENSMUSG00000027655",60625,71715,"Dhx35",NA,6.47127994895278e-06,6.73996753271526e-06,6.2025923651903e-06,0.920270362592018,-0.119870327772715,0.810197599214573,0.986940383781416,NA
"4818","ENSMUSG00000027656",8839,22403,"Wisp2",NA,6.73294864658468e-06,4.22011729634253e-06,9.24577999682683e-06,2.19088223088963,1.13151193550204,0.000414492318229709,0.0234260175839632,NA
"4819","ENSMUSG00000027660",6498,20482,"Skil",NA,1.51827248383122e-05,1.60575587696077e-05,1.43078909070167e-05,0.891037741932316,-0.166441553212678,0.609728541130233,0.957630767322089,NA
"4820","ENSMUSG00000027661",81031,170441,"Slc2a10",NA,4.72839710372001e-07,5.65128054480565e-07,3.80551366263437e-07,0.673389620717413,-0.570486610512593,0.224796118464855,0.831590784676963,"<a href=""https://mseqdr.org/MITO_backend/genes/SLC2A10"">SLC2A10</a>"
"4821","ENSMUSG00000027663",64393,22401,"Zmat3",NA,2.8123803508695e-06,2.89058704143437e-06,2.73417366030464e-06,0.945888714338069,-0.0802576372389766,0.804782142652971,0.986798542817406,NA
"4822","ENSMUSG00000027665",5290,18706,"Pik3ca",0.00028350457009367,2.33325521868222e-05,2.40582948563111e-05,2.26068095173334e-05,0.939667987791871,-0.0897769944558422,0.749207747570407,0.977694275332237,"<a href=""https://mseqdr.org/MITO_backend/genes/PIK3CA"">PIK3CA</a>"
"4823","ENSMUSG00000027667",51193,67778,"Zfp639",NA,6.52436293382972e-06,6.89505990333793e-06,6.15366596432151e-06,0.892474619595761,-0.164116952864926,0.637123750034964,0.962225061729371,NA
