"","ensembl_gene_id","entrez.human","entrezgene","gene","cardiomyopathy_score","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj","MSeqDR"
"3990","ENSMUSG00000025737",84219,268933,"Wdr24",NA,7.03071625217826e-06,7.74074553495179e-06,6.32068696940474e-06,0.816547571660242,-0.292391155947835,0.361028776178657,0.506374429147181,NA
"3991","ENSMUSG00000025738",146330,214931,"Fbxl16",NA,5.80816900618772e-07,8.07909179959091e-07,3.53724621278453e-07,0.437827208865684,-1.19156648099016,0.0283951767388076,0.0817289688788962,NA
"3992","ENSMUSG00000025742",5634,110639,"Prps2",NA,8.5591991912957e-07,1.3763150510022e-06,3.35524787256939e-07,0.243784871067578,-2.03631949769472,2.22795374900171e-05,0.000380493944812007,NA
"3993","ENSMUSG00000025743",9672,20970,"Sdc3",NA,6.83802460840981e-06,6.17427731899987e-06,7.50177189781974e-06,1.21500404180661,0.28096111307769,0.272161744413142,0.413769532692505,NA
"3994","ENSMUSG00000025745",3030,97212,"Hadha",NA,0.000106362020660158,9.50438449678644e-05,0.000117680196352452,1.2381674625247,0.308206452690405,0.175527613279174,0.302166801688308,"<a href=""https://mseqdr.org/MITO_backend/genes/HADHA"">HADHA</a>"
"3995","ENSMUSG00000025747",7298,22171,"Tyms",NA,3.78933316909648e-07,3.62409667821737e-07,3.9545696599756e-07,1.091187683746,0.12589926584309,0.689951149226515,0.793773441081112,NA
"3996","ENSMUSG00000025754",NA,NA,"Agbl1",NA,2.89915682381346e-06,2.74716839573175e-06,3.05114525189516e-06,1.11065097306583,0.15140551471214,0.615195270640042,0.735080249905106,NA
"3997","ENSMUSG00000025757",22824,18415,"Hspa4l",NA,3.94674884510917e-06,5.42901934968178e-06,2.46447834053655e-06,0.453945396359844,-1.13940932410809,0.00195106771861922,0.0116984134083207,NA
"3998","ENSMUSG00000025758",10733,20873,"Plk4",NA,3.5748486963263e-07,4.13002371764464e-07,3.01967367500796e-07,0.731151654676232,-0.451757415444236,0.554634604688442,0.685379270028709,NA
"3999","ENSMUSG00000025759",256471,72175,"Mfsd8",NA,6.61767205964245e-06,8.03581982391663e-06,5.19952429536828e-06,0.647043414275316,-0.628065579797228,0.0243133526660676,0.0729833960279895,"<a href=""https://mseqdr.org/MITO_backend/genes/MFSD8"">MFSD8</a>"
"4000","ENSMUSG00000025762",55132,214048,"Larp1b",NA,5.11010289607526e-07,8.39525166797054e-07,1.82495412417998e-07,0.21737932302167,-2.20171337620008,0.00636457639339878,0.0276415252503811,NA
"4001","ENSMUSG00000025764",79960,269424,"Jade1",NA,1.89378547475648e-05,2.2128676809838e-05,1.57470326852915e-05,0.7116120326856,-0.490837189469084,0.0845387609619834,0.17846665302749,NA
"4002","ENSMUSG00000025766",132321,73852,"D3Ertd751e",NA,1.39938541411901e-06,1.3540784974341e-06,1.44469233080392e-06,1.06691918787686,0.0934509056238748,0.920714824217038,0.962541583374326,NA
"4003","ENSMUSG00000025776",83690,83691,"Crispld1",NA,7.40582730944997e-07,8.55519490032042e-07,6.25645971857953e-07,0.731305340378067,-0.451454197501475,0.35504880457473,0.500805158523966,NA
"4004","ENSMUSG00000025777",54332,14545,"Gdap1",NA,3.3443491735048e-06,5.10138473467988e-06,1.58731361232971e-06,0.311153479865759,-1.68430171381714,1.8046685329329e-06,5.04067340610801e-05,"<a href=""https://mseqdr.org/MITO_backend/genes/GDAP1"">GDAP1</a>"
"4005","ENSMUSG00000025779",23643,17087,"Ly96",NA,1.58382949102529e-07,1.44728714319116e-07,1.72037183885941e-07,1.1886872946761,0.249369238418444,0.793657587461299,0.874104330655698,NA
"4006","ENSMUSG00000025780",80760,209378,"Itih5",NA,2.47211090355176e-05,2.81523376283008e-05,2.12898804427344e-05,0.756238459620214,-0.403086873316203,0.223190406771052,0.358639947072052,NA
"4007","ENSMUSG00000025781",509,11949,"Atp5c1",NA,0.000167317716622809,0.000166829378134803,0.000167806055110814,1.00585434644024,0.00842140963459107,0.71596026342575,0.814899635702565,"<a href=""https://mseqdr.org/MITO_backend/genes/ATP5C1"">ATP5C1</a>"
"4008","ENSMUSG00000025782",83860,209361,"Taf3",NA,2.3647138522614e-06,3.21591149088228e-06,1.51351621364051e-06,0.470633665737261,-1.08732357063837,0.00272915565900338,0.0148259339762151,NA
"4009","ENSMUSG00000025784",7123,21922,"Clec3b",NA,1.82119804059065e-05,2.06789928669457e-05,1.57449679448673e-05,0.761399167076205,-0.393275103205845,0.184589502829787,0.312637402868375,NA
"4010","ENSMUSG00000025785",23016,66446,"Exosc7",NA,4.33539810574966e-06,5.25732002674329e-06,3.41347618475603e-06,0.649280653905818,-0.623085871707312,0.0311064193806508,0.0869838658875057,NA
"4011","ENSMUSG00000025786",51304,69035,"Zdhhc3",NA,3.12836502694754e-05,4.09077872267266e-05,2.16595133122241e-05,0.529471642946093,-0.917374675403568,0.000608183264462076,0.00483298489506563,NA
"4012","ENSMUSG00000025790",28232,108116,"Slco3a1",NA,1.85275743631734e-05,2.12347720165697e-05,1.5820376709777e-05,0.745022206851675,-0.424644666309466,0.253591418746233,0.392852614626123,NA
"4013","ENSMUSG00000025791",5236,72157,"Pgm2",0.00028350457009367,0.000503465272996022,0.00064267558159967,0.000364254964392374,0.566778908085656,-0.81914202358699,0.00502074260404812,0.0232175635869979,NA
"4014","ENSMUSG00000025792",1468,27376,"Slc25a10",NA,1.03311168584815e-06,9.70905409770889e-07,1.09531796192541e-06,1.12814075491028,0.173947079919782,0.895532481868319,0.946009045490932,"<a href=""https://mseqdr.org/MITO_backend/genes/SLC25A10"">SLC25A10</a>"
"4015","ENSMUSG00000025793",9146,15239,"Hgs",NA,1.10238915416974e-05,1.08057760052167e-05,1.1242007078178e-05,1.04037017542755,0.0570969468584457,0.792136068304672,0.873030836775903,NA
"4016","ENSMUSG00000025794",9045,67115,"Rpl14",NA,1.54347068826131e-05,1.69908747861639e-05,1.38785389790624e-05,0.816823097911592,-0.291904431938847,0.23314016104482,0.370653855860525,NA
"4017","ENSMUSG00000025795",283349,192678,"Rassf3",NA,1.20867393546524e-05,1.30351467186984e-05,1.11383319906063e-05,0.854484589316423,-0.226873621847572,0.448148703694051,0.590697444818636,NA
"4018","ENSMUSG00000025804",1230,12768,"Ccr1",NA,3.81663041565308e-07,5.84194301960307e-07,1.79131781170309e-07,0.306630483332718,-1.7054269668181,0.000932056755346528,0.00671337729884438,NA
"4019","ENSMUSG00000025809",3688,16412,"Itgb1",0.21,6.67242673669262e-05,9.10266472298364e-05,4.24218875040159e-05,0.466038119550898,-1.10148013005539,0.000100444629649183,0.00124691060181971,NA
"4020","ENSMUSG00000025810",8829,18186,"Nrp1",NA,2.64178407514825e-05,2.9706692138917e-05,2.31289893640479e-05,0.778578417815423,-0.361085741137445,0.326096546939946,0.470749103667033,NA
"4021","ENSMUSG00000025812",56288,93742,"Pard3",NA,1.73900743874061e-05,2.07622405094911e-05,1.40179082653211e-05,0.67516356237724,-0.56669104895268,0.0378822276095311,0.100794643554387,NA
"4022","ENSMUSG00000025813",9455,26557,"Homer2",NA,8.44923725703358e-06,4.84268378332701e-06,1.20557907307401e-05,2.48948543207535,1.3158475730926,0.000623649123147421,0.00493124179707491,NA
"4023","ENSMUSG00000025815",55526,209692,"Dhtkd1",NA,9.11130962461033e-07,1.08305447794008e-06,7.39207446981985e-07,0.682521019984077,-0.55105461667933,0.338416001326005,0.48350806280822,"<a href=""https://mseqdr.org/MITO_backend/genes/DHTKD1"">DHTKD1</a>"
"4024","ENSMUSG00000025816",55176,57743,"Sec61a2",NA,5.61550943575387e-06,7.71303083797157e-06,3.51798803353618e-06,0.456109680803683,-1.13254730355763,0.000125072845630978,0.00146454584050852,NA
"4025","ENSMUSG00000025817",11164,53893,"Nudt5",NA,1.31350585241454e-06,1.92437250067052e-06,7.02639204158561e-07,0.365126400379208,-1.45353210861479,0.00198089475881497,0.0118191503016779,NA
"4026","ENSMUSG00000025821",8427,101095,"Zfp282",NA,5.73934251221732e-06,7.44184876985631e-06,4.03683625457833e-06,0.542450724197702,-0.882436004674747,0.00879687530981181,0.0353032813365522,NA
"4027","ENSMUSG00000025823",9601,12304,"Pdia4",NA,7.92811952360908e-06,1.10575286967631e-05,4.79871035045501e-06,0.433976748517029,-1.20431034645214,7.7227768161561e-06,0.000166671656029444,NA
"4028","ENSMUSG00000025825",23479,66383,"Iscu",NA,1.53632410860329e-05,1.47106086423572e-05,1.60158735297085e-05,1.08872949577307,0.122645548560016,0.541921678688634,0.674691120096093,"<a href=""https://mseqdr.org/MITO_backend/genes/ISCU"">ISCU</a>"
"4029","ENSMUSG00000025854",56975,80752,"Fam20c",NA,5.79196376800322e-06,6.50393935908303e-06,5.07998817692341e-06,0.781063275110182,-0.356488666891509,0.279463648465564,0.422021250406726,NA
"4030","ENSMUSG00000025855",5575,19085,"Prkar1b",NA,5.30168870823655e-07,6.89811236003032e-07,3.70526505644278e-07,0.537141882163616,-0.89662487882303,0.279857230060312,0.422528411302117,NA
"4031","ENSMUSG00000025856",5154,18590,"Pdgfa",NA,8.43728369257285e-06,9.59602982456182e-06,7.27853756058388e-06,0.758494678909174,-0.398789035362019,0.21720011814489,0.351613862312643,NA
"4032","ENSMUSG00000025857",54919,433956,"Dnaaf5",NA,3.41091828908696e-06,4.37797501054666e-06,2.44386156762726e-06,0.558217340606087,-0.841101153539934,0.00870633809998999,0.0350552859508813,NA
"4033","ENSMUSG00000025858",51608,67604,"Get4",NA,8.27992709795288e-06,8.65922755029747e-06,7.90062664560829e-06,0.912393928871506,-0.132271247991928,0.584147388856407,0.710934455260186,NA
"4034","ENSMUSG00000025860",112401,11798,"Xiap",NA,1.31626838934353e-05,1.63877165685805e-05,9.93765121829008e-06,0.606408536338926,-0.721638032593473,0.00967871437335439,0.037984623010429,NA
"4035","ENSMUSG00000025862",10735,20843,"Stag2",NA,2.69884748131433e-05,3.63799071942097e-05,1.75970424320768e-05,0.483702235361327,-1.04780888987752,5.16991220083494e-05,0.000740379989935619,NA
"4036","ENSMUSG00000025867",10814,12890,"Cplx2",NA,7.41756263962746e-07,7.66962156957249e-07,7.16550370968243e-07,0.934270830012,-0.0980872703514452,1,1,NA
"4037","ENSMUSG00000025868",192286,67044,"Higd2a",NA,1.0323883197988e-05,1.09827748237318e-05,9.6649915722442e-06,0.880013632926342,-0.184402221134156,0.394949420678504,0.539149972466505,"<a href=""https://mseqdr.org/MITO_backend/genes/HIGD2A"">HIGD2A</a>"
"4038","ENSMUSG00000025869",51491,28126,"Nop16",NA,6.63422258281971e-06,8.0561841600734e-06,5.21226100556601e-06,0.646988810335056,-0.628187333849985,0.0275053314368673,0.0799539286812294,NA
"4039","ENSMUSG00000025870",285598,56795,"Arl10",NA,6.34370211903827e-07,7.27801001892427e-07,5.40939421915227e-07,0.743251823656023,-0.428076996927638,0.436696095945291,0.579408409196182,NA
"4040","ENSMUSG00000025871",57179,97820,"4833439L19Rik",NA,6.42391868800033e-05,7.83888850222971e-05,5.00894887377095e-05,0.638987130936509,-0.646141218990582,0.0315094525368078,0.0878758283781858,NA
"4041","ENSMUSG00000025872",84321,73666,"Thoc3",NA,5.16712885273074e-06,5.97608057342913e-06,4.35817713203236e-06,0.729270142609808,-0.455474765643292,0.155617334685593,0.27684639728435,NA
"4042","ENSMUSG00000025873",23197,76577,"Faf2",NA,7.90781977461288e-06,1.05119198072107e-05,5.30371974201507e-06,0.504543398283628,-0.986949726852505,0.00112949376551764,0.00776480542607616,NA
"4043","ENSMUSG00000025875",26262,74257,"Tspan17",NA,2.04520176097632e-06,2.67968494890173e-06,1.41071857305091e-06,0.526449414745226,-0.925633182064261,0.0281881472964133,0.0813570743108471,NA
"4044","ENSMUSG00000025876",90249,107448,"Unc5a",NA,3.27598398737872e-06,4.81745997752219e-06,1.73450799723526e-06,0.360046166512708,-1.47374618853066,1.32661318369961e-05,0.000255814368335014,NA
"4045","ENSMUSG00000025877",3101,212032,"Hk3",NA,6.09360226113679e-07,7.68424383140008e-07,4.50296069087349e-07,0.585999193892452,-0.771029414827146,0.238436179970533,0.376560051770212,"<a href=""https://mseqdr.org/MITO_backend/genes/HK3"">HK3</a>"
"4046","ENSMUSG00000025878",51720,20184,"Uimc1",NA,4.97666576210101e-06,6.11926146227605e-06,3.83407006192596e-06,0.626557646794828,-0.674480843250837,0.0353789522572939,0.095856714044252,NA
"4047","ENSMUSG00000025880",4092,17131,"Smad7",NA,3.82809709347393e-06,5.34024699789883e-06,2.31594718904902e-06,0.433677916014045,-1.20530411552821,0.000117752354354377,0.00140343929831487,NA
"4048","ENSMUSG00000025885",4645,17919,"Myo5b",NA,2.71378576222598e-07,2.64574390814774e-07,2.78182761630422e-07,1.05143495095553,0.0723595977284792,0.74795158614471,0.839946245286118,NA
"4049","ENSMUSG00000025887",100506742,12364,"Casp12",NA,5.32889685028697e-06,7.2255971080466e-06,3.43219659252734e-06,0.475005254403841,-1.0739846225797,0.000315297543576462,0.00296955910410881,NA
"4050","ENSMUSG00000025888",834,12362,"Casp1",0.00028350457009367,4.68857068545471e-07,5.7391056198573e-07,3.63803575105211e-07,0.633902909621407,-0.657666204891869,0.357515712378317,0.503037874098159,NA
"4051","ENSMUSG00000025889",6622,20617,"Snca",NA,2.22120223201898e-07,1.65101794562226e-07,2.7913865184157e-07,1.69070634623758,0.757626104090803,0.335032798824415,0.480221334207633,NA
"4052","ENSMUSG00000025893",143879,69149,"Kbtbd3",NA,1.96642393261797e-06,2.44167503547399e-06,1.49117282976195e-06,0.610717154452325,-0.711423725233113,0.0280827775133544,0.0811329513788897,NA
"4053","ENSMUSG00000025894",60496,67618,"Aasdhppt",NA,6.8525402540784e-06,7.95572432140749e-06,5.7493561867493e-06,0.722669106479566,-0.468592873319,0.103229736590175,0.206236693227487,NA
"4054","ENSMUSG00000025898",143884,244672,"Cwf19l2",NA,7.12541354340561e-06,1.00350142752369e-05,4.21581281157428e-06,0.420110295406106,-1.25115995331589,1.03003978705686e-05,0.00020595167108421,NA
"4055","ENSMUSG00000025899",91801,67667,"Alkbh8",NA,5.10532278736448e-06,6.63569855622236e-06,3.5749470185066e-06,0.53874463829499,-0.892326488632207,0.00205356927149715,0.0120949858582021,NA
"4056","ENSMUSG00000025902",64321,20671,"Sox17",NA,2.34803567613262e-06,3.00909612525048e-06,1.68697522701476e-06,0.560625236548179,-0.834891406129822,0.0115565171165868,0.0428856958717961,NA
"4057","ENSMUSG00000025903",10434,18777,"Lypla1",NA,2.34501139804087e-05,2.79019411057703e-05,1.89982868550472e-05,0.680894808824546,-0.554496160833786,0.0284229121327274,0.0817766349468445,NA
"4058","ENSMUSG00000025907",9821,12421,"Rb1cc1",NA,4.50862948561924e-05,5.38977844489721e-05,3.62748052634126e-05,0.673029617715657,-0.571258100614471,0.0759713069867993,0.166056757625268,NA
"4059","ENSMUSG00000025911",137872,76187,"Adhfe1",NA,1.52140553141039e-05,1.28200450605782e-05,1.76080655676296e-05,1.37347922604225,0.457835089727578,0.040066687227118,0.104875671756418,"<a href=""https://mseqdr.org/MITO_backend/genes/ADHFE1"">ADHFE1</a>"
"4060","ENSMUSG00000025912",4603,17864,"Mybl1",NA,2.46537581822902e-07,3.83359040972133e-07,1.09716122673672e-07,0.286196778861535,-1.80492066023243,0.0227231264821811,0.0697654837366037,NA
"4061","ENSMUSG00000025915",100533105,170755,"Sgk3",NA,2.43955374990339e-06,2.85134416915421e-06,2.02776333065258e-06,0.711160494965458,-0.491752910343412,0.154584325157421,0.27551098185631,NA
"4062","ENSMUSG00000025917",10987,26754,"Cops5",NA,3.85366578322739e-05,4.26960610822718e-05,3.43772545822759e-05,0.805162202574933,-0.312648646718534,0.206385540807433,0.338638876149954,NA
"4063","ENSMUSG00000025920",27067,29819,"Stau2",NA,1.45841471978051e-05,1.52203695577712e-05,1.3947924837839e-05,0.916398566072761,-0.125952893688397,0.779164992141174,0.863470797681398,NA
"4064","ENSMUSG00000025921",157506,98711,"Rdh10",NA,1.36971670558021e-06,1.50730340072174e-06,1.23213001043868e-06,0.817439945964895,-0.290815349403355,0.496865506150128,0.635064496377021,NA
"4065","ENSMUSG00000025925",7013,21749,"Terf1",NA,7.05043657145832e-07,7.9550635140721e-07,6.14580962884455e-07,0.772565752362999,-0.372270370192471,0.506440815576412,0.643426022289615,NA
"4066","ENSMUSG00000025930",9242,17681,"Msc",NA,4.54850352986988e-07,6.34001808951081e-07,2.75698897022894e-07,0.434855063708765,-1.20139346107737,0.0307202277754791,0.0862991379805511,NA
"4067","ENSMUSG00000025931",85315,74229,"Paqr8",NA,5.402354468314e-07,6.67242391849509e-07,4.13228501813292e-07,0.619307925966568,-0.691271184954173,0.240924851479867,0.379077201274923,NA
"4068","ENSMUSG00000025932",2138,14048,"Eya1",NA,6.64821917105929e-06,8.5696301132343e-06,4.72680822888428e-06,0.551576691925659,-0.858366600968273,0.00311235598295666,0.0163153446155278,"<a href=""https://mseqdr.org/MITO_backend/genes/EYA1"">EYA1</a>"
"4069","ENSMUSG00000025933",28978,75712,"Tmem14a",NA,4.89199885415952e-07,6.77664978151677e-07,3.00734792680227e-07,0.44378092770926,-1.17208042845772,0.0560475133173844,0.133579450401114,NA
"4070","ENSMUSG00000025934",NA,14859,"Gsta3",NA,5.13662365256928e-07,6.32684057105802e-07,3.94640673408054e-07,0.623756310872331,-0.680945587855249,0.0753191543433166,0.165075043870737,NA
"4071","ENSMUSG00000025935",23471,72265,"Tram1",NA,8.42226287120842e-06,1.10916478990288e-05,5.75287784338801e-06,0.518667550192585,-0.947117982831418,0.0137038416869856,0.048818503898779,NA
"4072","ENSMUSG00000025936",NA,NA,"Gm4956",NA,2.75876233416974e-08,2.33836570848398e-08,3.17915895985549e-08,1.35956448057759,0.443144576227336,0.659846810847342,0.770191346711117,NA
"4073","ENSMUSG00000025937",51110,212442,"Lactb2",NA,7.87449042750496e-06,8.01905159390739e-06,7.72992926110252e-06,0.963945570193795,-0.0529764088350779,0.957335653349961,0.988818957122797,"<a href=""https://mseqdr.org/MITO_backend/genes/LACTB2"">LACTB2</a>"
"4074","ENSMUSG00000025938",81796,240726,"Slco5a1",NA,1.0798145890203e-05,1.22972845845729e-05,9.29900719583307e-06,0.756183784467245,-0.403191182244997,0.185733716905136,0.313750129536362,NA
"4075","ENSMUSG00000025939",55284,66799,"Ube2w",NA,3.29570335634138e-06,4.12656622251606e-06,2.46484049016671e-06,0.5973102955958,-0.743447505742997,0.0399790926337815,0.104707170071841,NA
"4076","ENSMUSG00000025940",54968,70397,"Tmem70",NA,1.9860981943668e-05,2.19755335079957e-05,1.77464303793402e-05,0.807554017875529,-0.308369328932631,0.213365720708782,0.34697837189938,"<a href=""https://mseqdr.org/MITO_backend/genes/TMEM70"">TMEM70</a>"
"4077","ENSMUSG00000025949",200576,18711,"Pikfyve",NA,5.4141080357538e-06,7.65753356915653e-06,3.17068250235106e-06,0.41406054230335,-1.27208636654696,1.87767265976294e-05,0.000331503221330404,NA
"4078","ENSMUSG00000025950",3417,15926,"Idh1",NA,1.16749334981183e-05,9.75858554528035e-06,1.35912814509563e-05,1.39275117155986,0.477937529566836,0.0308779126941776,0.0866201738037642,"<a href=""https://mseqdr.org/MITO_backend/genes/IDH1"">IDH1</a>"
"4079","ENSMUSG00000025956",151194,67099,"Mettl21a",NA,3.8127561850144e-06,3.93066782852439e-06,3.6948445415044e-06,0.940004269679405,-0.0892607850850505,0.875908958392084,0.932960011282042,NA
"4080","ENSMUSG00000025958",1385,12912,"Creb1",NA,1.02481167676276e-05,1.42651243490395e-05,6.23110918621567e-06,0.436807211332527,-1.19493142070882,1.73731796688293e-05,0.000314306375318894,NA
"4081","ENSMUSG00000025959",8609,93691,"Klf7",NA,4.80810503804769e-06,6.30694598488847e-06,3.30926409120692e-06,0.524701511497951,-0.930431148955702,0.00763508905290509,0.0318005587303127,NA
"4082","ENSMUSG00000025962",22868,75619,"Fastkd2",NA,1.20543152860408e-05,1.33949296134463e-05,1.07137009586353e-05,0.799832568577335,-0.322230067092197,0.352675257262837,0.498238905916881,"<a href=""https://mseqdr.org/MITO_backend/genes/FASTKD2"">FASTKD2</a>"
"4083","ENSMUSG00000025964",8745,23792,"Adam23",NA,1.04208450769835e-06,1.31093571052185e-06,7.73233304874857e-07,0.589833123522934,-0.761621252141076,0.0809508836845339,0.1730388686442,NA
"4084","ENSMUSG00000025967",1933,55949,"Eef1b2",NA,3.75455621778028e-05,4.10784617080644e-05,3.40126626475411e-05,0.827992608127869,-0.272310206709703,0.266740509411863,0.407900333899491,NA
"4085","ENSMUSG00000025968",4719,227197,"Ndufs1",NA,0.000116105906960168,9.89580755954459e-05,0.00013325373832489,1.34656759969393,0.429286657091859,0.0460545916430284,0.116156299032804,"<a href=""https://mseqdr.org/MITO_backend/genes/NDUFS1"">NDUFS1</a>"
"4086","ENSMUSG00000025969",8828,18187,"Nrp2",NA,7.49805225006964e-06,8.70995590831129e-06,6.28614859182799e-06,0.721719909721881,-0.470489040676837,0.128372194453258,0.240710144575777,NA
"4087","ENSMUSG00000025971",79568,68115,"9430016H08Rik",NA,5.69011491330041e-06,6.94976598629159e-06,4.43046384030924e-06,0.637498276783467,-0.649506652648113,0.0305755407973973,0.08602530086711,NA
"4088","ENSMUSG00000025978",130132,74013,"Rftn2",NA,1.43551301461402e-06,1.826178135486e-06,1.04484789374205e-06,0.572150040260986,-0.805534566842608,0.128376145033226,0.240710144575777,NA
"4089","ENSMUSG00000025979",25843,19070,"Mob4",NA,1.67923103683642e-05,2.22013555949509e-05,1.13832651417775e-05,0.512728382422123,-0.963733333593942,0.000414759920528392,0.00361981287826687,NA
"4090","ENSMUSG00000025980",3329,15510,"Hspd1",NA,2.08218103813529e-05,2.65292604062181e-05,1.51143603564878e-05,0.569724150807657,-0.811664531031013,0.00452108018768778,0.021490915760636,"<a href=""https://mseqdr.org/MITO_backend/genes/HSPD1"">HSPD1</a>"
"4091","ENSMUSG00000025981",80219,67876,"Coq10b",NA,3.63767862897728e-06,3.44250948482809e-06,3.83284777312648e-06,1.11338771614681,0.154956071348682,0.49897030643809,0.637031525211784,"<a href=""https://mseqdr.org/MITO_backend/genes/COQ10B"">COQ10B</a>"
"4092","ENSMUSG00000025982",23451,81898,"Sf3b1",NA,4.84311248827496e-05,6.31186659699525e-05,3.37435837955467e-05,0.534605465388166,-0.903453508245205,0.000731803102301972,0.0056140010459402,NA
"4093","ENSMUSG00000025986",57181,227059,"Slc39a10",NA,6.16607979840878e-06,9.37877255251497e-06,2.95338704430259e-06,0.314901233372017,-1.66702868680684,3.89836096083233e-08,1.96746244906007e-06,NA
"4094","ENSMUSG00000025993",30061,53945,"Slc40a1",NA,1.22289781533305e-05,1.07952955243782e-05,1.36626607822828e-05,1.26561248382959,0.339835735541405,0.109368213619093,0.21436831811431,NA
"4095","ENSMUSG00000025995",84128,73674,"Wdr75",NA,8.10964647151808e-06,1.06028137432054e-05,5.61647919983073e-06,0.529715916534884,-0.916709236505116,0.00491476763079759,0.0229011585623539,NA
"4096","ENSMUSG00000025997",22807,22779,"Ikzf2",NA,6.18409973511388e-06,7.97390174208976e-06,4.39429772813801e-06,0.551085010860238,-0.859653207513149,0.00367996963255327,0.0183948208818476,NA
"4097","ENSMUSG00000026000",10314,14768,"Lancl1",NA,1.59195423645179e-05,1.66602709388437e-05,1.51788137901921e-05,0.911078447998252,-0.1343528129068,0.587891988724223,0.713760858313375,NA
"4098","ENSMUSG00000026003",33,11363,"Acadl",NA,5.27330102107771e-05,4.57744554963898e-05,5.96915649251644e-05,1.30403659154115,0.382984352463392,0.100249580014215,0.201982916875593,"<a href=""https://mseqdr.org/MITO_backend/genes/ACADL"">ACADL</a>"
"4099","ENSMUSG00000026004",151050,68691,"Kansl1l",NA,1.35461530864183e-05,1.62447438903154e-05,1.08475622825213e-05,0.66775828266448,-0.582602129178812,0.047205785470751,0.1182042559709,NA
"4100","ENSMUSG00000026005",729020,66646,"Rpe",NA,2.97167579214387e-06,3.88958452785038e-06,2.05376705643737e-06,0.528017077847747,-0.921343502940359,0.00357179440125414,0.0179830694381684,NA
"4101","ENSMUSG00000026012",NA,NA,"Cd28",NA,2.28170684691983e-06,2.99472491744096e-06,1.56868877639871e-06,0.523817318666843,-0.932864335424658,0.00931271212762694,0.0368779368776915,NA
"4102","ENSMUSG00000026014",65059,77300,"Raph1",NA,2.52339455851394e-06,2.96931473400107e-06,2.07747438302682e-06,0.699647753482662,-0.51529933312716,0.232559752375507,0.370133159609386,NA
"4103","ENSMUSG00000026017",79800,241066,"Carf",NA,1.32964727697597e-06,1.61467801972953e-06,1.04461653422241e-06,0.646950365000566,-0.628273064144712,0.100819756023755,0.20288710974339,NA
"4104","ENSMUSG00000026019",55759,57750,"Wdr12",NA,6.50997654722061e-06,8.3499596895182e-06,4.66999340492301e-06,0.559283347293917,-0.838348720283786,0.00971844445335757,0.0380725784313012,NA
"4105","ENSMUSG00000026020",51602,55989,"Nop58",NA,4.2167322939758e-06,5.76167109471364e-06,2.67179349323795e-06,0.463718502725595,-1.1086788023826,0.000413250034544257,0.00361525852097415,NA
"4106","ENSMUSG00000026021",7341,22218,"Sumo1",NA,5.15332322811601e-06,7.16749221799445e-06,3.13915423823758e-06,0.437971070321713,-1.19109251748512,0.00186576125168046,0.011349659883456,NA
"4107","ENSMUSG00000026024",57679,74018,"Als2",NA,1.17888524584912e-05,1.31444219207888e-05,1.04332829961937e-05,0.793742247400988,-0.333257499064198,0.321345374214333,0.465848939877276,NA
"4108","ENSMUSG00000026027",55437,227154,"Stradb",NA,2.50930136264224e-05,2.99716762825458e-05,2.02143509702991e-05,0.674448461932409,-0.568219891232473,0.0330970003256366,0.0912427381363755,NA
"4109","ENSMUSG00000026028",66008,70827,"Trak2",NA,5.22744535930663e-05,5.46538166331497e-05,4.9895090552983e-05,0.912929665788788,-0.1314243789565,0.811601283875046,0.887370127457643,NA
"4110","ENSMUSG00000026029",841,12370,"Casp8",NA,2.35258343637745e-06,2.89894537507103e-06,1.80622149768386e-06,0.623061584125091,-0.682553326949729,0.0581070134468348,0.136997643320273,"<a href=""https://mseqdr.org/MITO_backend/genes/CASP8"">CASP8</a>"
"4111","ENSMUSG00000026031",8837,12633,"Cflar",NA,1.68245545494956e-05,2.05487523120601e-05,1.31003567869312e-05,0.637525655474591,-0.649444694435537,0.0204363229490727,0.0650745495705056,NA
"4112","ENSMUSG00000026032",4709,66495,"Ndufb3",NA,1.29961841524287e-05,1.36932978538637e-05,1.22990704509937e-05,0.898181766164049,-0.154920660380338,0.413023069016802,0.556938054001282,"<a href=""https://mseqdr.org/MITO_backend/genes/NDUFB3"">NDUFB3</a>"
"4113","ENSMUSG00000026034",1195,12747,"Clk1",NA,1.8659276035926e-05,2.47011381815584e-05,1.26174138902937e-05,0.510802935377033,-0.969161279240382,0.000337897772076967,0.00312214128290308,NA
"4114","ENSMUSG00000026035",53938,70225,"Ppil3",NA,1.71648065761334e-06,2.22669599895666e-06,1.20626531627002e-06,0.541728784187525,-0.884357345962582,0.0263015213075852,0.0774545404140476,NA
"4115","ENSMUSG00000026036",60491,65102,"Nif3l1",0.00028350457009367,5.65360020790925e-06,6.4485248207133e-06,4.8586755951052e-06,0.753455360751446,-0.408406054504511,0.232278662469067,0.369766206645341,"<a href=""https://mseqdr.org/MITO_backend/genes/NIF3L1"">NIF3L1</a>"
"4116","ENSMUSG00000026037",4999,18393,"Orc2",NA,5.69699943728024e-06,7.4094600595197e-06,3.98453881504078e-06,0.537763721382293,-0.894955663490752,0.00387032888754993,0.0190535262691493,NA
"4117","ENSMUSG00000026039",151246,68549,"Sgol2a",NA,6.618388985371e-08,6.81425460328523e-08,6.42252336745677e-08,0.942512973372083,-0.0854156181604339,0.898074213460511,0.9476039354198,NA
